timepoint;subjectID;run;mapping;condition;.groups;pHit.pFa_DT;outlier_DT;pHit.pFa_ST;outlier_ST;Sex;AgeToday
post;106;1;incomp;incompInterv;2;0.11;TRUE;0.82;FALSE;male;27
post;106;1;incomp;incompInterv;2;0.11;TRUE;0.82;FALSE;male;27
post;106;1;incomp;incompInterv;2;0.11;TRUE;0.82;FALSE;male;27
post;106;1;incomp;incompInterv;2;0.11;TRUE;0.82;FALSE;male;27
post;106;2;comp;incompInterv;1;0.35;FALSE;0.8;FALSE;male;27
post;106;2;comp;incompInterv;1;0.35;FALSE;0.8;FALSE;male;27
post;106;2;comp;incompInterv;1;0.35;FALSE;0.8;FALSE;male;27
post;106;2;comp;incompInterv;1;0.35;FALSE;0.8;FALSE;male;27
post;106;2;comp;incompInterv;1;0.35;FALSE;0.8;FALSE;male;27
post;106;2;comp;incompInterv;1;0.35;FALSE;0.8;FALSE;male;27
post;106;2;comp;incompInterv;1;0.35;FALSE;0.8;FALSE;male;27
post;106;2;comp;incompInterv;1;0.35;FALSE;0.8;FALSE;male;27
post;106;2;comp;incompInterv;1;0.35;FALSE;0.8;FALSE;male;27
post;106;2;comp;incompInterv;2;0.65;FALSE;0.9;FALSE;male;27
post;106;2;comp;incompInterv;2;0.65;FALSE;0.9;FALSE;male;27
post;106;2;comp;incompInterv;2;0.65;FALSE;0.9;FALSE;male;27
post;106;2;comp;incompInterv;2;0.65;FALSE;0.9;FALSE;male;27
post;106;2;comp;incompInterv;2;0.65;FALSE;0.9;FALSE;male;27
post;106;2;comp;incompInterv;2;0.65;FALSE;0.9;FALSE;male;27
post;106;2;comp;incompInterv;2;0.65;FALSE;0.9;FALSE;male;27
post;106;2;comp;incompInterv;2;0.65;FALSE;0.9;FALSE;male;27
post;106;2;comp;incompInterv;2;0.65;FALSE;0.9;FALSE;male;27
post;106;2;incomp;incompInterv;1;0.41;FALSE;0.85;FALSE;male;27
post;106;2;incomp;incompInterv;1;0.41;FALSE;0.85;FALSE;male;27
post;106;2;incomp;incompInterv;1;0.41;FALSE;0.85;FALSE;male;27
post;106;2;incomp;incompInterv;1;0.41;FALSE;0.85;FALSE;male;27
post;106;2;incomp;incompInterv;1;0.41;FALSE;0.85;FALSE;male;27
post;106;2;incomp;incompInterv;1;0.41;FALSE;0.85;FALSE;male;27
post;106;2;incomp;incompInterv;1;0.41;FALSE;0.85;FALSE;male;27
post;106;2;incomp;incompInterv;1;0.41;FALSE;0.85;FALSE;male;27
post;106;2;incomp;incompInterv;1;0.41;FALSE;0.85;FALSE;male;27
post;106;2;incomp;incompInterv;1;0.41;FALSE;0.85;FALSE;male;27
post;106;2;incomp;incompInterv;2;0.07;FALSE;0.57;FALSE;male;27
post;106;2;incomp;incompInterv;2;0.07;FALSE;0.57;FALSE;male;27
post;106;2;incomp;incompInterv;2;0.07;FALSE;0.57;FALSE;male;27
post;106;2;incomp;incompInterv;2;0.07;FALSE;0.57;FALSE;male;27
post;106;2;incomp;incompInterv;2;0.07;FALSE;0.57;FALSE;male;27
post;106;2;incomp;incompInterv;2;0.07;FALSE;0.57;FALSE;male;27
post;106;2;incomp;incompInterv;2;0.07;FALSE;0.57;FALSE;male;27
post;106;2;incomp;incompInterv;2;0.07;FALSE;0.57;FALSE;male;27
post;106;2;incomp;incompInterv;2;0.07;FALSE;0.57;FALSE;male;27
post;106;2;incomp;incompInterv;2;0.07;FALSE;0.57;FALSE;male;27
post;107;1;comp;compInterv;1;0.7;FALSE;0.85;FALSE;female;23
post;107;1;comp;compInterv;1;0.7;FALSE;0.85;FALSE;female;23
post;107;1;comp;compInterv;1;0.7;FALSE;0.85;FALSE;female;23
post;107;1;comp;compInterv;1;0.7;FALSE;0.85;FALSE;female;23
post;107;1;comp;compInterv;1;0.7;FALSE;0.85;FALSE;female;23
post;107;1;comp;compInterv;1;0.7;FALSE;0.85;FALSE;female;23
post;107;1;comp;compInterv;1;0.7;FALSE;0.85;FALSE;female;23
post;107;1;comp;compInterv;1;0.7;FALSE;0.85;FALSE;female;23
post;107;1;comp;compInterv;2;1;FALSE;0.9;FALSE;female;23
post;107;1;comp;compInterv;2;1;FALSE;0.9;FALSE;female;23
post;107;1;comp;compInterv;2;1;FALSE;0.9;FALSE;female;23
post;107;1;comp;compInterv;2;1;FALSE;0.9;FALSE;female;23
post;107;1;comp;compInterv;2;1;FALSE;0.9;FALSE;female;23
post;107;1;comp;compInterv;2;1;FALSE;0.9;FALSE;female;23
post;107;1;comp;compInterv;2;1;FALSE;0.9;FALSE;female;23
post;107;1;comp;compInterv;2;1;FALSE;0.9;FALSE;female;23
post;107;1;incomp;compInterv;1;0.35;FALSE;0.9;FALSE;female;23
post;107;1;incomp;compInterv;1;0.35;FALSE;0.9;FALSE;female;23
post;107;1;incomp;compInterv;1;0.35;FALSE;0.9;FALSE;female;23
post;107;1;incomp;compInterv;1;0.35;FALSE;0.9;FALSE;female;23
post;107;1;incomp;compInterv;1;0.35;FALSE;0.9;FALSE;female;23
post;107;1;incomp;compInterv;1;0.35;FALSE;0.9;FALSE;female;23
post;107;1;incomp;compInterv;1;0.35;FALSE;0.9;FALSE;female;23
post;107;1;incomp;compInterv;1;0.35;FALSE;0.9;FALSE;female;23
post;107;1;incomp;compInterv;2;0.6;FALSE;0.95;FALSE;female;23
post;107;1;incomp;compInterv;2;0.6;FALSE;0.95;FALSE;female;23
post;107;1;incomp;compInterv;2;0.6;FALSE;0.95;FALSE;female;23
post;107;1;incomp;compInterv;2;0.6;FALSE;0.95;FALSE;female;23
post;107;1;incomp;compInterv;2;0.6;FALSE;0.95;FALSE;female;23
post;107;1;incomp;compInterv;2;0.6;FALSE;0.95;FALSE;female;23
post;107;1;incomp;compInterv;2;0.6;FALSE;0.95;FALSE;female;23
post;107;1;incomp;compInterv;2;0.6;FALSE;0.95;FALSE;female;23
post;107;2;comp;compInterv;1;0.9;FALSE;1;FALSE;female;23
post;107;2;comp;compInterv;1;0.9;FALSE;1;FALSE;female;23
post;107;2;comp;compInterv;1;0.9;FALSE;1;FALSE;female;23
post;107;2;comp;compInterv;1;0.9;FALSE;1;FALSE;female;23
post;107;2;comp;compInterv;1;0.9;FALSE;1;FALSE;female;23
post;107;2;comp;compInterv;1;0.9;FALSE;1;FALSE;female;23
post;107;2;comp;compInterv;1;0.9;FALSE;1;FALSE;female;23
post;107;2;comp;compInterv;1;0.9;FALSE;1;FALSE;female;23
post;107;2;comp;compInterv;2;0.6;FALSE;0.85;FALSE;female;23
post;107;2;comp;compInterv;2;0.6;FALSE;0.85;FALSE;female;23
post;107;2;comp;compInterv;2;0.6;FALSE;0.85;FALSE;female;23
post;107;2;comp;compInterv;2;0.6;FALSE;0.85;FALSE;female;23
post;107;2;comp;compInterv;2;0.6;FALSE;0.85;FALSE;female;23
post;107;2;comp;compInterv;2;0.6;FALSE;0.85;FALSE;female;23
post;107;2;comp;compInterv;2;0.6;FALSE;0.85;FALSE;female;23
post;107;2;comp;compInterv;2;0.6;FALSE;0.85;FALSE;female;23
post;107;2;incomp;compInterv;1;0.61;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;1;0.61;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;1;0.61;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;1;0.61;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;1;0.61;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;1;0.61;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;1;0.61;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;1;0.61;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;2;1;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;2;1;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;2;1;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;2;1;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;2;1;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;2;1;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;2;1;FALSE;1;FALSE;female;23
post;107;2;incomp;compInterv;2;1;FALSE;1;FALSE;female;23
post;108;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;2;1;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;2;1;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;2;1;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;2;1;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;2;1;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;2;1;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;2;1;FALSE;1;FALSE;male;20
post;108;1;comp;incompInterv;2;1;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;1;0.9;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;1;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;2;comp;incompInterv;1;0.85;FALSE;0.95;FALSE;male;20
post;108;2;comp;incompInterv;1;0.85;FALSE;0.95;FALSE;male;20
post;108;2;comp;incompInterv;1;0.85;FALSE;0.95;FALSE;male;20
post;108;2;comp;incompInterv;1;0.85;FALSE;0.95;FALSE;male;20
post;108;2;comp;incompInterv;1;0.85;FALSE;0.95;FALSE;male;20
post;108;2;comp;incompInterv;1;0.85;FALSE;0.95;FALSE;male;20
post;108;2;comp;incompInterv;1;0.85;FALSE;0.95;FALSE;male;20
post;108;2;comp;incompInterv;1;0.85;FALSE;0.95;FALSE;male;20
post;108;2;comp;incompInterv;2;0.85;FALSE;0.85;FALSE;male;20
post;108;2;comp;incompInterv;2;0.85;FALSE;0.85;FALSE;male;20
post;108;2;comp;incompInterv;2;0.85;FALSE;0.85;FALSE;male;20
post;108;2;comp;incompInterv;2;0.85;FALSE;0.85;FALSE;male;20
post;108;2;comp;incompInterv;2;0.85;FALSE;0.85;FALSE;male;20
post;108;2;comp;incompInterv;2;0.85;FALSE;0.85;FALSE;male;20
post;108;2;comp;incompInterv;2;0.85;FALSE;0.85;FALSE;male;20
post;108;2;comp;incompInterv;2;0.85;FALSE;0.85;FALSE;male;20
post;108;2;incomp;incompInterv;1;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;1;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;1;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;1;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;1;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;1;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;1;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;1;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;108;2;incomp;incompInterv;2;0.95;FALSE;1;FALSE;male;20
post;109;1;comp;compInterv;1;0.66;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;1;0.66;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;1;0.66;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;1;0.66;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;1;0.66;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;1;0.66;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;1;0.66;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;1;0.66;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;2;0.91;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;2;0.91;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;2;0.91;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;2;0.91;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;2;0.91;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;2;0.91;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;2;0.91;FALSE;1;FALSE;male;26
post;109;1;comp;compInterv;2;0.91;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;1;0.8;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;1;0.8;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;1;0.8;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;1;0.8;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;1;0.8;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;1;0.8;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;1;0.8;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;1;0.8;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;male;26
post;109;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;1;0.6;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;1;0.6;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;1;0.6;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;1;0.6;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;1;0.6;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;1;0.6;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;1;0.6;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;1;0.6;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;26
post;109;2;comp;compInterv;2;0.9;FALSE;1;FALSE;male;26
post;109;2;incomp;compInterv;1;0.75;FALSE;1;FALSE;male;26
post;109;2;incomp;compInterv;1;0.75;FALSE;1;FALSE;male;26
post;109;2;incomp;compInterv;1;0.75;FALSE;1;FALSE;male;26
post;109;2;incomp;compInterv;1;0.75;FALSE;1;FALSE;male;26
post;109;2;incomp;compInterv;1;0.75;FALSE;1;FALSE;male;26
post;109;2;incomp;compInterv;1;0.75;FALSE;1;FALSE;male;26
post;109;2;incomp;compInterv;1;0.75;FALSE;1;FALSE;male;26
post;109;2;incomp;compInterv;1;0.75;FALSE;1;FALSE;male;26
post;109;2;incomp;compInterv;2;1;FALSE;0.95;FALSE;male;26
post;109;2;incomp;compInterv;2;1;FALSE;0.95;FALSE;male;26
post;109;2;incomp;compInterv;2;1;FALSE;0.95;FALSE;male;26
post;109;2;incomp;compInterv;2;1;FALSE;0.95;FALSE;male;26
post;109;2;incomp;compInterv;2;1;FALSE;0.95;FALSE;male;26
post;109;2;incomp;compInterv;2;1;FALSE;0.95;FALSE;male;26
post;109;2;incomp;compInterv;2;1;FALSE;0.95;FALSE;male;26
post;109;2;incomp;compInterv;2;1;FALSE;0.95;FALSE;male;26
post;110;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;24
post;110;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;24
post;110;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;24
post;110;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;24
post;110;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;24
post;110;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;24
post;110;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;24
post;110;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;24
post;110;1;comp;incompInterv;1;0.85;FALSE;1;FALSE;female;24
post;110;1;comp;incompInterv;2;0.5;FALSE;0.95;FALSE;female;24
post;110;1;comp;incompInterv;2;0.5;FALSE;0.95;FALSE;female;24
post;110;1;comp;incompInterv;2;0.5;FALSE;0.95;FALSE;female;24
post;110;1;comp;incompInterv;2;0.5;FALSE;0.95;FALSE;female;24
post;110;1;comp;incompInterv;2;0.5;FALSE;0.95;FALSE;female;24
post;110;1;comp;incompInterv;2;0.5;FALSE;0.95;FALSE;female;24
post;110;1;comp;incompInterv;2;0.5;FALSE;0.95;FALSE;female;24
post;110;1;comp;incompInterv;2;0.5;FALSE;0.95;FALSE;female;24
post;110;1;comp;incompInterv;2;0.5;FALSE;0.95;FALSE;female;24
post;110;1;incomp;incompInterv;1;0.75;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;1;0.75;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;1;0.75;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;1;0.75;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;1;0.75;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;1;0.75;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;1;0.75;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;1;0.75;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;2;1;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;2;1;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;2;1;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;2;1;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;2;1;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;2;1;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;2;1;FALSE;1;FALSE;female;24
post;110;1;incomp;incompInterv;2;1;FALSE;1;FALSE;female;24
post;110;2;comp;incompInterv;1;1;FALSE;0.8;FALSE;female;24
post;110;2;comp;incompInterv;1;1;FALSE;0.8;FALSE;female;24
post;110;2;comp;incompInterv;1;1;FALSE;0.8;FALSE;female;24
post;110;2;comp;incompInterv;1;1;FALSE;0.8;FALSE;female;24
post;110;2;comp;incompInterv;1;1;FALSE;0.8;FALSE;female;24
post;110;2;comp;incompInterv;1;1;FALSE;0.8;FALSE;female;24
post;110;2;comp;incompInterv;1;1;FALSE;0.8;FALSE;female;24
post;110;2;comp;incompInterv;1;1;FALSE;0.8;FALSE;female;24
post;110;2;comp;incompInterv;2;0.8;FALSE;1;FALSE;female;24
post;110;2;comp;incompInterv;2;0.8;FALSE;1;FALSE;female;24
post;110;2;comp;incompInterv;2;0.8;FALSE;1;FALSE;female;24
post;110;2;comp;incompInterv;2;0.8;FALSE;1;FALSE;female;24
post;110;2;comp;incompInterv;2;0.8;FALSE;1;FALSE;female;24
post;110;2;comp;incompInterv;2;0.8;FALSE;1;FALSE;female;24
post;110;2;comp;incompInterv;2;0.8;FALSE;1;FALSE;female;24
post;110;2;comp;incompInterv;2;0.8;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;1;0.7;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;1;0.7;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;1;0.7;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;1;0.7;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;1;0.7;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;1;0.7;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;1;0.7;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;1;0.7;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;2;0.9;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;2;0.9;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;2;0.9;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;2;0.9;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;2;0.9;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;2;0.9;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;2;0.9;FALSE;1;FALSE;female;24
post;110;2;incomp;incompInterv;2;0.9;FALSE;1;FALSE;female;24
post;111;1;comp;compInterv;1;0.55;FALSE;0.8;FALSE;female;19
post;111;1;comp;compInterv;1;0.55;FALSE;0.8;FALSE;female;19
post;111;1;comp;compInterv;1;0.55;FALSE;0.8;FALSE;female;19
post;111;1;comp;compInterv;1;0.55;FALSE;0.8;FALSE;female;19
post;111;1;comp;compInterv;1;0.55;FALSE;0.8;FALSE;female;19
post;111;1;comp;compInterv;1;0.55;FALSE;0.8;FALSE;female;19
post;111;1;comp;compInterv;1;0.55;FALSE;0.8;FALSE;female;19
post;111;1;comp;compInterv;1;0.55;FALSE;0.8;FALSE;female;19
post;111;1;comp;compInterv;2;0.75;FALSE;1;FALSE;female;19
post;111;1;comp;compInterv;2;0.75;FALSE;1;FALSE;female;19
post;111;1;comp;compInterv;2;0.75;FALSE;1;FALSE;female;19
post;111;1;comp;compInterv;2;0.75;FALSE;1;FALSE;female;19
post;111;1;comp;compInterv;2;0.75;FALSE;1;FALSE;female;19
post;111;1;comp;compInterv;2;0.75;FALSE;1;FALSE;female;19
post;111;1;comp;compInterv;2;0.75;FALSE;1;FALSE;female;19
post;111;1;comp;compInterv;2;0.75;FALSE;1;FALSE;female;19
post;111;1;incomp;compInterv;1;1;FALSE;0.9;FALSE;female;19
post;111;1;incomp;compInterv;1;1;FALSE;0.9;FALSE;female;19
post;111;1;incomp;compInterv;1;1;FALSE;0.9;FALSE;female;19
post;111;1;incomp;compInterv;1;1;FALSE;0.9;FALSE;female;19
post;111;1;incomp;compInterv;1;1;FALSE;0.9;FALSE;female;19
post;111;1;incomp;compInterv;1;1;FALSE;0.9;FALSE;female;19
post;111;1;incomp;compInterv;1;1;FALSE;0.9;FALSE;female;19
post;111;1;incomp;compInterv;1;1;FALSE;0.9;FALSE;female;19
post;111;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;1;incomp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;1;0.8;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;1;0.8;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;1;0.8;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;1;0.8;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;1;0.8;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;1;0.8;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;1;0.8;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;1;0.8;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;2;comp;compInterv;2;0.85;FALSE;1;FALSE;female;19
post;111;2;incomp;compInterv;1;0.6;FALSE;0.85;FALSE;female;19
post;111;2;incomp;compInterv;1;0.6;FALSE;0.85;FALSE;female;19
post;111;2;incomp;compInterv;1;0.6;FALSE;0.85;FALSE;female;19
post;111;2;incomp;compInterv;1;0.6;FALSE;0.85;FALSE;female;19
post;111;2;incomp;compInterv;1;0.6;FALSE;0.85;FALSE;female;19
post;111;2;incomp;compInterv;1;0.6;FALSE;0.85;FALSE;female;19
post;111;2;incomp;compInterv;1;0.6;FALSE;0.85;FALSE;female;19
post;111;2;incomp;compInterv;1;0.6;FALSE;0.85;FALSE;female;19
post;111;2;incomp;compInterv;2;0.9;FALSE;1;FALSE;female;19
post;111;2;incomp;compInterv;2;0.9;FALSE;1;FALSE;female;19
post;111;2;incomp;compInterv;2;0.9;FALSE;1;FALSE;female;19
post;111;2;incomp;compInterv;2;0.9;FALSE;1;FALSE;female;19
post;111;2;incomp;compInterv;2;0.9;FALSE;1;FALSE;female;19
post;111;2;incomp;compInterv;2;0.9;FALSE;1;FALSE;female;19
post;111;2;incomp;compInterv;2;0.9;FALSE;1;FALSE;female;19
post;111;2;incomp;compInterv;2;0.9;FALSE;1;FALSE;female;19
post;112;1;comp;incompInterv;1;0.95;FALSE;1;FALSE;female;26
post;112;1;comp;incompInterv;1;0.95;FALSE;1;FALSE;female;26
post;112;1;comp;incompInterv;1;0.95;FALSE;1;FALSE;female;26
post;112;1;comp;incompInterv;1;0.95;FALSE;1;FALSE;female;26
post;112;1;comp;incompInterv;1;0.95;FALSE;1;FALSE;female;26
post;112;1;comp;incompInterv;1;0.95;FALSE;1;FALSE;female;26
post;112;1;comp;incompInterv;1;0.95;FALSE;1;FALSE;female;26
